City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,Tremedal,-14.9758,-41.4108,69.4,83,100,2.89,BR,2021-01-15 02:17:23
1,Shache,38.4167,77.2406,20.08,79,0,3.78,CN,2021-01-15 02:17:23
2,Tahta,26.7693,31.5021,50.0,62,0,4.61,EG,2021-01-15 02:17:23
3,Nikolskoye,59.7035,30.7861,8.01,85,75,6.71,RU,2021-01-15 02:17:23
4,Chiang Khong,20.2613,100.4046,60.8,94,2,2.3,TH,2021-01-15 02:17:23
5,Thompson,55.7435,-97.8558,15.8,86,90,17.27,CA,2021-01-15 02:12:24
6,Punta Arenas,-53.15,-70.9167,53.6,76,90,11.5,CL,2021-01-15 02:17:24
7,Ushuaia,-54.8,-68.3,46.4,71,75,12.66,AR,2021-01-15 02:17:24
8,La Ronge,55.1001,-105.2842,21.2,79,84,9.22,CA,2021-01-15 02:17:24
9,Nikel,69.4128,30.222,10.4,92,90,9.22,RU,2021-01-15 02:17:24
10,Upata,8.0086,-62.3989,69.85,92,13,5.46,VE,2021-01-15 02:17:24
11,Upernavik,72.7868,-56.1549,17.11,96,100,5.44,GL,2021-01-15 02:17:24
12,Qaqortoq,60.7167,-46.0333,17.6,62,20,9.22,GL,2021-01-15 02:17:24
13,Teknaf,20.8624,92.3058,64.76,62,66,4.61,BD,2021-01-15 02:17:24
14,Hofn,64.2539,-15.2082,37.4,78,1,5.41,IS,2021-01-15 02:17:24
15,Port-Gentil,-0.7193,8.7815,79.03,78,76,2.53,GA,2021-01-15 02:17:24
16,Nyurba,63.2842,118.3319,-15.0,88,100,5.77,RU,2021-01-15 02:17:25
17,Baoqing,46.3317,132.2111,2.52,91,100,3.44,CN,2021-01-15 02:17:25
18,Lata,40.1629,-8.3327,50.0,87,90,3.24,PT,2021-01-15 02:17:25
19,Port Alfred,-33.5906,26.891,73.47,91,91,12.5,ZA,2021-01-15 02:17:23
20,Coos Bay,43.3665,-124.2179,55.4,88,75,6.91,US,2021-01-15 02:17:25
21,Saint George,37.1041,-113.5841,55.4,15,1,12.66,US,2021-01-15 02:17:25
22,Leningradskiy,69.3833,178.4167,-4.32,91,98,7.85,RU,2021-01-15 02:17:25
23,Bethel,41.3712,-73.414,35.01,86,1,2.95,US,2021-01-15 02:15:03
24,Saskylakh,71.9167,114.0833,-46.52,77,41,1.43,RU,2021-01-15 02:17:25
25,Puerto Ayora,-0.7393,-90.3518,75.0,94,97,5.01,EC,2021-01-15 02:17:26
26,Barrow,71.2906,-156.7887,-11.2,77,1,13.8,US,2021-01-15 02:17:26
27,Hithadhoo,-0.6,73.0833,81.57,79,29,17.98,MV,2021-01-15 02:17:26
28,Iquitos,-3.7481,-73.2472,75.2,94,75,3.44,PE,2021-01-15 02:17:26
29,Benguela,-12.5763,13.4055,72.73,76,92,2.68,AO,2021-01-15 02:17:26
30,Muros,42.7762,-9.0603,50.0,94,35,5.03,ES,2021-01-15 02:17:26
31,Pawayan,28.0667,80.1,48.61,68,0,2.48,IN,2021-01-15 02:17:26
32,Hilo,19.7297,-155.09,82.4,57,1,9.22,US,2021-01-15 02:17:18
33,Kilindoni,-7.9139,39.6668,80.13,80,44,11.88,TZ,2021-01-15 02:17:26
34,Saint-Philippe,-21.3585,55.7679,77.0,73,0,3.44,RE,2021-01-15 02:17:27
35,Deputatskiy,69.3,139.9,-19.1,89,100,4.27,RU,2021-01-15 02:17:27
36,Chokurdakh,70.6333,147.9167,-10.08,91,100,8.57,RU,2021-01-15 02:17:27
37,Cape Town,-33.9258,18.4232,70.0,83,75,16.11,ZA,2021-01-15 02:13:34
38,Owensboro,37.7742,-87.1133,50.0,71,90,14.97,US,2021-01-15 02:13:34
39,Chuy,-33.6971,-53.4616,65.48,74,0,10.71,UY,2021-01-15 02:17:27
40,Kapaa,22.0752,-159.319,79.0,73,1,8.05,US,2021-01-15 02:17:24
