City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,Agadir,30.4202,-9.5982,42.8,100,0,5.75,MA,2021-01-16 03:10:43
289,Nouadhibou,20.931,-17.0347,60.8,51,0,18.41,MR,2021-01-16 03:10:43
290,Hrymayliv,49.3321,26.0111,15.21,96,100,11.77,UA,2021-01-16 03:10:43
291,Vanino,49.0869,140.2543,3.72,81,100,5.66,RU,2021-01-16 03:10:43
292,Vila Velha,-20.3297,-40.2925,75.0,94,20,3.44,BR,2021-01-16 03:10:43
293,Cleveland,41.4995,-81.6954,34.0,93,75,9.22,US,2021-01-16 03:06:16
294,Kualakapuas,-3.0091,114.3876,80.6,78,40,3.44,ID,2021-01-16 03:10:44
295,Atar,20.5169,-13.0499,61.43,27,100,13.31,MR,2021-01-16 03:10:44
296,Ginda,30.6945,78.4932,50.77,35,0,5.82,IN,2021-01-16 03:10:44
297,Nishihara,26.1842,127.7558,73.4,56,75,10.36,JP,2021-01-16 03:10:44
298,Mirai,-21.1953,-42.6142,69.08,94,99,1.21,BR,2021-01-16 03:10:44
299,Severo-Kurilsk,50.6789,156.125,29.03,93,39,15.32,RU,2021-01-16 03:10:44
300,Mitsamiouli,-11.3847,43.2844,80.87,77,99,8.63,KM,2021-01-16 03:10:44
301,Sarkand,45.41,79.9186,35.02,62,0,6.82,KZ,2021-01-16 03:10:44
302,San Carlos De Bariloche,-41.1456,-71.3082,46.4,61,40,10.36,AR,2021-01-16 03:10:45
303,Jacqueville,5.2052,-4.4146,78.8,100,20,4.61,CI,2021-01-16 03:10:45
304,Nanakuli,21.3906,-158.1547,82.0,61,20,4.61,US,2021-01-16 03:10:45
305,Deder,9.3167,41.45,51.4,67,74,3.56,ET,2021-01-16 03:10:45
306,Koindu,8.4386,-10.3253,64.9,93,16,1.66,GN,2021-01-16 03:10:45
307,Kavaratti,10.5669,72.642,82.0,75,92,7.99,IN,2021-01-16 03:10:45
308,Nantucket,41.2835,-70.0995,41.0,81,1,9.22,US,2021-01-16 03:10:36
309,Pisco,-13.7,-76.2167,69.8,83,0,14.97,PE,2021-01-16 03:09:15
310,Antalaha,-14.9003,50.2788,76.91,86,34,4.74,MG,2021-01-16 03:10:46
311,Sayat,38.7839,63.8803,46.4,46,0,6.91,TM,2021-01-16 03:10:46
312,Oshawa,43.9001,-78.8496,37.4,100,90,12.66,CA,2021-01-16 03:08:48
313,La Ronge,55.1001,-105.2842,19.4,86,37,5.75,CA,2021-01-16 03:10:46
314,Touros,-5.1989,-35.4608,77.0,88,20,4.61,BR,2021-01-16 03:10:43
315,Sibu,2.3,111.8167,78.8,83,40,2.3,MY,2021-01-16 03:10:46
316,Caucaia,-3.7361,-38.6531,81.0,78,40,11.5,BR,2021-01-16 03:10:46
317,Padang,-0.9492,100.3543,85.84,48,63,1.41,ID,2021-01-16 03:10:35
318,Qobustan,40.0824,49.412,37.4,100,75,2.3,AZ,2021-01-16 03:10:47
319,Tairua,-37.0167,175.85,75.06,52,0,7.25,NZ,2021-01-16 03:10:47
320,Ormara,25.2088,64.6357,67.82,35,0,2.86,PK,2021-01-16 03:10:47
321,Lebane,42.9239,21.7375,30.2,74,90,6.91,RS,2021-01-16 03:10:47
322,Soderhamn,61.3037,17.0592,16.0,94,37,5.68,SE,2021-01-16 03:10:47
323,Bilma,18.6853,12.9164,59.88,33,11,3.09,NE,2021-01-16 03:10:47
324,Sobolevo,54.4299,31.8996,-9.8,90,63,5.35,RU,2021-01-16 03:10:47
325,Winslow,35.0242,-110.6974,32.0,25,1,5.75,US,2021-01-16 03:07:04
326,Henties Bay,-22.116,14.2845,71.01,80,61,4.47,NA,2021-01-16 03:10:47
327,Mathbaria,22.2876,89.9593,69.71,40,0,4.36,BD,2021-01-16 03:10:47
328,Cabo San Lucas,22.8909,-109.9124,68.0,24,1,6.91,MX,2021-01-16 03:10:48
329,Avera,33.194,-82.5271,42.8,56,1,4.61,US,2021-01-16 03:10:48
330,Dali,25.7,100.1833,52.56,49,100,2.8,CN,2021-01-16 03:10:48
331,Shache,38.4167,77.2406,19.38,88,0,6.85,CN,2021-01-16 03:10:48
332,Bonito,-21.1211,-56.4819,72.77,96,95,3.85,BR,2021-01-16 03:10:48
333,Verkh-Usugli,52.7,115.1667,-6.77,72,13,5.41,RU,2021-01-16 03:10:48
334,Asfi,32.2994,-9.2372,51.58,81,0,11.61,MA,2021-01-16 03:10:48
335,Saint-Pierre,-21.3393,55.4781,80.6,69,75,4.61,RE,2021-01-16 03:10:48
336,Ugoofaaru,5.6667,73.0,81.01,75,50,12.3,MV,2021-01-16 03:10:48
337,Puerto Escondido,15.85,-97.0667,77.0,78,20,2.37,MX,2021-01-16 03:08:42
338,Tuatapere,-46.1333,167.6833,73.0,63,4,8.99,NZ,2021-01-16 03:10:49
339,Tazovskiy,67.4667,78.7,-15.54,89,100,16.8,RU,2021-01-16 03:10:49
340,Sistranda,63.7256,8.834,28.4,86,75,13.8,NO,2021-01-16 03:10:49
341,Broken Hill,-31.95,141.4333,68.0,32,62,13.8,AU,2021-01-16 03:10:49
342,Port Blair,11.6667,92.75,80.2,69,7,12.21,IN,2021-01-16 03:10:49
343,Broome,42.2506,-75.833,39.99,93,90,10.36,US,2021-01-16 03:10:49
344,Sept-Iles,50.2001,-66.3821,26.6,93,0,2.3,CA,2021-01-16 03:10:49
345,Toora-Khem,52.4675,96.11,-8.77,85,100,1.12,RU,2021-01-16 03:10:50
346,Barra Do Corda,-5.5,-45.25,74.57,93,99,2.37,BR,2021-01-16 03:10:50
347,Vossevangen,60.623,6.4229,24.01,85,0,1.99,NO,2021-01-16 03:10:50
348,Alenquer,-1.9417,-54.7383,73.4,94,0,3.87,BR,2021-01-16 03:10:50
349,Poso,-1.3959,120.7524,85.64,65,100,3.83,ID,2021-01-16 03:10:50
350,Waitara,-38.925,174.25,66.0,73,30,7.0,NZ,2021-01-16 03:10:50
351,Komsomolskiy,40.4272,71.7189,30.2,69,0,6.91,UZ,2021-01-16 03:10:50
352,Comodoro Rivadavia,-45.8667,-67.5,57.2,82,40,9.22,AR,2021-01-16 03:06:58
353,Coquimbo,-29.9533,-71.3436,59.0,88,0,2.3,CL,2021-01-16 03:10:50
354,Manzhouli,49.6,117.4333,1.17,85,23,21.63,CN,2021-01-16 03:10:51
355,Vidim,56.4088,103.1106,-12.39,88,100,6.78,RU,2021-01-16 03:10:51
356,Upington,-28.4478,21.2561,64.4,72,0,8.05,ZA,2021-01-16 03:10:51
357,Sabzevar,36.2126,57.6819,42.15,49,0,5.32,IR,2021-01-16 03:07:13
358,Cap Malheureux,-19.9842,57.6142,82.99,79,6,3.0,MU,2021-01-16 03:10:51
359,Novobelokatay,55.7062,58.9549,11.97,94,100,7.09,RU,2021-01-16 03:10:51
360,Kondinskoye,59.6481,67.41,5.16,95,100,3.85,RU,2021-01-16 03:10:51
361,Tucurui,-3.7661,-49.6725,73.51,94,97,2.86,BR,2021-01-16 03:10:51
362,Solano,38.2333,-121.9511,55.99,76,20,1.95,US,2021-01-16 03:10:51
363,Oranjemund,-28.55,16.4333,61.57,89,0,2.15,NA,2021-01-16 03:10:52
364,Gloversville,43.0528,-74.3438,36.0,100,90,5.75,US,2021-01-16 03:10:52
365,Progreso,21.2833,-89.6667,72.0,83,90,4.61,MX,2021-01-16 03:10:52
366,Chapayeve,49.3662,35.8749,6.8,85,75,11.18,UA,2021-01-16 03:10:52
367,Esperance,-33.8667,121.9,71.6,35,44,19.57,AU,2021-01-16 03:10:52
368,Russell,32.3502,-85.1999,46.4,41,1,6.17,US,2021-01-16 03:10:52
369,Biloela,-24.4167,150.5,92.89,35,0,3.42,AU,2021-01-16 03:10:52
370,Otradnoye,59.7775,30.8181,1.0,78,0,2.24,RU,2021-01-16 03:10:52
371,Eirunepe,-6.6603,-69.8736,74.17,94,89,1.77,BR,2021-01-16 03:10:52
372,Tevaitoa,-16.7833,-151.5,81.7,73,19,11.88,PF,2021-01-16 03:10:53
373,La Victoria,10.2184,-67.3302,78.8,83,20,3.8,VE,2021-01-16 03:10:53
374,Mantua,45.1667,10.7833,32.0,83,88,1.01,IT,2021-01-16 03:10:53
375,Sloboda,51.1421,40.3021,12.9,97,99,2.98,RU,2021-01-16 03:10:53
376,Treinta Y Tres,-33.2333,-54.3833,72.79,87,100,14.65,UY,2021-01-16 03:10:53
377,Laguna,38.421,-121.4238,57.2,76,1,3.44,US,2021-01-16 03:10:53
378,Hambantota,6.1241,81.1185,73.4,100,75,2.3,LK,2021-01-16 03:10:53
379,Lewiston,44.1003,-70.2148,30.0,80,90,2.17,US,2021-01-16 03:10:54
380,Tezu,27.9167,96.1667,70.5,36,29,2.53,IN,2021-01-16 03:10:54
381,Prachuap Khiri Khan,12.2167,99.75,77.0,65,0,3.31,TH,2021-01-16 03:10:29
382,Aquiraz,-3.9014,-38.3911,80.6,78,40,11.5,BR,2021-01-16 03:10:54
383,Lagoa,39.05,-27.9833,60.04,88,7,9.69,PT,2021-01-16 03:10:54
384,Fortuna,40.5982,-124.1573,53.6,100,20,5.75,US,2021-01-16 03:10:54
385,Mandera,3.9366,41.867,74.48,70,27,6.35,KE,2021-01-16 03:10:54
386,Guna,24.65,77.3167,58.3,34,0,5.64,IN,2021-01-16 03:10:54
387,Erzin,36.9559,36.2,50.0,100,75,10.36,TR,2021-01-16 03:10:54
388,Bria,6.5423,21.9863,63.32,33,35,2.89,CF,2021-01-16 03:10:54
389,Vanimo,-2.6741,141.3028,83.57,76,86,5.73,PG,2021-01-16 03:10:54
390,Tabuk,17.4189,121.4443,74.17,74,85,7.92,PH,2021-01-16 03:10:55
391,Nakamura,32.9833,132.9333,62.56,56,98,9.37,JP,2021-01-16 03:10:55
392,Ilulissat,69.2167,-51.1,14.0,62,90,13.8,GL,2021-01-16 03:10:55
393,Los Llanos De Aridane,28.6585,-17.9182,62.6,55,90,9.22,ES,2021-01-16 03:10:55
394,Antofagasta,-23.65,-70.4,64.4,77,90,5.75,CL,2021-01-16 03:08:12
395,Chillicothe,39.3331,-82.9824,32.0,93,1,3.44,US,2021-01-16 03:09:50
396,Bondo,3.8146,23.6866,68.81,64,48,2.24,CD,2021-01-16 03:10:55
397,Waingapu,-9.6567,120.2641,81.14,78,100,6.87,ID,2021-01-16 03:07:25
398,Ndioum,16.5129,-14.6471,71.58,20,100,11.52,SN,2021-01-16 03:10:55
399,Whitehorse,60.7161,-135.0538,33.8,75,75,18.41,CA,2021-01-16 03:10:56
400,Cochrane,51.1834,-114.4687,37.4,51,1,18.41,CA,2021-01-16 03:10:56
401,Suntar,62.1444,117.6319,-33.03,83,100,3.89,RU,2021-01-16 03:10:56
402,Manado,1.487,124.8455,78.8,89,40,10.36,ID,2021-01-16 03:10:56
403,Inverell,-29.7833,151.1167,84.99,24,72,4.0,AU,2021-01-16 03:10:56
404,Gizo,-8.103,156.8419,85.55,70,100,13.8,SB,2021-01-16 03:10:56
405,Ransang,8.9603,117.5828,84.04,71,56,2.98,PH,2021-01-16 03:10:56
406,South Venice,27.0531,-82.4243,62.6,94,90,12.66,US,2021-01-16 03:10:56
407,Actopan,20.2667,-98.9333,53.22,84,100,4.88,MX,2021-01-16 03:10:56
408,Debre Tabor,11.85,38.0167,48.38,55,0,4.45,ET,2021-01-16 03:10:57
409,Boueni,-12.9025,45.0761,77.0,88,0,4.61,YT,2021-01-16 03:10:57
410,Nadym,65.5333,72.5167,0.41,93,100,5.03,RU,2021-01-16 03:10:57
411,Nabire,-3.3667,135.4833,81.7,72,99,2.66,ID,2021-01-16 03:10:57
412,Batagay-Alyta,67.8006,130.4114,-24.47,85,100,2.06,RU,2021-01-16 03:10:57
413,Nurota,40.5614,65.6886,42.8,52,85,4.61,UZ,2021-01-16 03:10:57
414,Palana,59.1167,159.9667,-11.06,90,16,5.39,RU,2021-01-16 03:10:57
415,Asyut,27.181,31.1837,48.2,81,0,4.05,EG,2021-01-16 03:10:57
416,Menongue,-14.6585,17.691,57.4,79,28,4.05,AO,2021-01-16 03:10:57
417,Konya,38.1667,32.5,30.2,93,75,2.3,TR,2021-01-16 03:07:20
418,Yershov,51.3513,48.2766,15.03,96,99,17.31,RU,2021-01-16 03:10:58
419,Lakatoro,-16.0999,167.4164,85.98,69,87,5.01,VU,2021-01-16 03:10:58
420,Sao Sebastiao,-23.76,-45.4097,74.75,84,86,4.92,BR,2021-01-16 03:06:16
421,Iquique,-20.2208,-70.1431,71.6,56,75,6.91,CL,2021-01-16 03:06:01
422,Abhar,36.1468,49.218,33.21,91,9,5.77,IR,2021-01-16 03:07:13
423,Miri,4.4148,114.0089,75.2,100,40,6.91,MY,2021-01-16 03:07:50
424,Kupang,-10.1667,123.5833,87.8,70,75,4.61,ID,2021-01-16 03:10:58
425,Turbat,26.0023,63.044,59.41,23,0,7.2,PK,2021-01-16 03:10:58
426,Saint George,37.1041,-113.5841,50.0,25,1,3.44,US,2021-01-16 03:10:58
427,Fasa,28.9383,53.6482,35.6,44,0,4.61,IR,2021-01-16 03:10:59
428,Chifeng,42.2683,118.9636,1.4,82,0,10.2,CN,2021-01-16 03:10:59
429,Clyde River,70.4692,-68.5914,1.4,85,90,4.61,CA,2021-01-16 03:10:59
430,Canakkale,40.0833,26.8333,30.2,86,0,5.75,TR,2021-01-16 03:10:59
431,Egvekinot,66.3167,-179.1667,-11.38,88,100,16.67,RU,2021-01-16 03:10:59
432,Koksovyy,48.1967,40.5989,26.13,98,100,11.88,RU,2021-01-16 03:10:59
433,Pamplona,42.8169,-1.6432,44.01,75,75,11.5,ES,2021-01-16 03:10:59
434,Cabedelo,-6.9811,-34.8339,75.2,88,40,3.44,BR,2021-01-16 03:10:59
435,Araouane,18.9048,-3.5265,58.68,28,82,14.61,ML,2021-01-16 03:10:59
436,Talnakh,69.4865,88.3972,-33.93,73,0,7.0,RU,2021-01-16 03:10:59
437,Manuk Mangkaw,4.8,119.85,81.43,80,97,11.45,PH,2021-01-16 03:11:00
438,Carutapera,-1.195,-46.02,77.63,82,69,6.49,BR,2021-01-16 03:11:00
439,Dargaville,-35.9333,173.8833,73.54,53,48,7.7,NZ,2021-01-16 03:11:00
440,Arlit,18.7369,7.3853,63.5,28,13,1.32,NE,2021-01-16 03:09:38
441,Khovu-Aksy,51.1333,93.6,-8.05,83,100,4.97,RU,2021-01-16 03:11:00
442,Ust-Ordynskiy,52.805,104.7508,10.4,85,90,8.95,RU,2021-01-16 03:11:00
443,Monforte De Lemos,42.5216,-7.5142,33.01,82,100,1.32,ES,2021-01-16 03:11:00
444,Alice Springs,-23.7,133.8833,84.2,17,26,19.57,AU,2021-01-16 03:11:00
445,Jacareacanga,-6.2222,-57.7528,72.86,94,91,0.45,BR,2021-01-16 03:11:00
446,Chapais,49.7834,-74.8492,26.6,80,90,11.5,CA,2021-01-16 03:11:00
447,Resplendor,-19.3256,-41.2553,70.05,91,65,0.49,BR,2021-01-16 03:11:01
448,Hualmay,-11.0964,-77.6139,70.16,84,99,3.53,PE,2021-01-16 03:11:01
449,Sinop,41.7711,34.8709,27.91,92,5,2.42,TR,2021-01-16 03:11:01
450,Zhoucheng,35.9122,116.3117,34.45,69,87,1.52,CN,2021-01-16 03:11:01
451,Key Largo,25.0865,-80.4473,73.0,86,88,3.0,US,2021-01-16 03:11:01
452,Petrovac,44.3769,21.4192,26.01,83,98,1.01,RS,2021-01-16 03:11:02
453,Vicente Guerrero,19.1194,-98.1708,59.0,55,75,8.05,MX,2021-01-16 03:11:02
454,Salug,8.1147,122.7833,85.26,66,64,5.06,PH,2021-01-16 03:11:02
455,Seoul,37.5683,126.9778,28.4,46,0,10.36,KR,2021-01-16 03:08:15
456,Samarai,-10.6167,150.6667,86.92,69,88,13.58,PG,2021-01-16 03:11:02
457,Oktyabrskoye,43.0645,44.7417,32.0,93,82,4.47,RU,2021-01-16 03:11:02
458,Foumban,5.7291,10.9001,59.81,35,49,2.91,CM,2021-01-16 03:11:02
459,Koulamoutou,-1.1303,12.4736,70.59,92,86,1.77,GA,2021-01-16 03:11:03
460,Hamilton,39.1834,-84.5333,37.0,80,90,4.61,US,2021-01-16 03:11:03
461,Pimenta Bueno,-11.6725,-61.1936,74.14,92,100,3.2,BR,2021-01-16 03:11:03
462,Naryan-Mar,67.6713,53.087,-17.3,83,0,3.65,RU,2021-01-16 03:11:03
463,Bandarbeyla,9.4942,50.8122,72.82,81,19,13.4,SO,2021-01-16 03:11:03
464,Potosi,-19.5836,-65.7531,50.94,71,97,4.0,BO,2021-01-16 03:11:03
465,Chaman,30.9236,66.4512,42.13,43,14,1.72,PK,2021-01-16 03:11:03
466,The Valley,18.217,-63.0578,77.0,78,20,6.91,AI,2021-01-16 03:08:30
467,Patawag,8.1064,122.6208,84.04,70,56,7.25,PH,2021-01-16 03:11:04
468,Concordia,-31.393,-58.0209,70.0,100,100,3.0,AR,2021-01-16 03:11:04
469,Kutum,14.2,24.6667,47.03,51,0,3.76,SD,2021-01-16 03:11:04
470,Nowa Sol,51.8033,15.717,27.0,84,100,4.0,PL,2021-01-16 03:10:34
471,Kindu,-2.95,25.95,68.11,88,100,1.99,CD,2021-01-16 03:11:04
472,Namatanai,-3.6667,152.4333,83.84,72,100,7.31,PG,2021-01-16 03:11:04
473,Khurba,50.4072,136.8819,-5.85,84,4,4.63,RU,2021-01-16 03:11:04
474,Baykit,61.67,96.37,-32.33,76,3,2.01,RU,2021-01-16 03:11:04
475,Labuhan,-6.8844,112.2051,83.08,74,97,6.91,ID,2021-01-16 03:11:05
476,Sri Aman,1.2376,111.4621,78.8,89,20,2.3,MY,2021-01-16 03:11:05
477,Coahuayana,18.7333,-103.6833,71.01,59,100,2.86,MX,2021-01-16 03:11:05
478,Kenai,60.5544,-151.2583,28.0,80,1,3.44,US,2021-01-16 03:11:05
479,Kiruna,67.8557,20.2251,14.0,92,0,3.44,SE,2021-01-16 03:11:05
480,Elizabeth City,36.2946,-76.2511,50.0,87,40,3.44,US,2021-01-16 03:06:18
481,San Vicente,-26.6167,-54.1333,69.94,89,81,4.74,AR,2021-01-16 03:11:05
482,Katherine,-14.4667,132.2667,95.0,41,100,12.66,AU,2021-01-16 03:11:05
483,Skjervoy,70.0311,20.9714,39.09,83,100,27.13,NO,2021-01-16 03:11:05
484,Haines Junction,60.7522,-137.5108,26.6,93,60,2.84,CA,2021-01-16 03:11:06
485,Gorontalo,0.5412,123.0595,85.12,66,100,2.71,ID,2021-01-16 03:11:06
486,Prado,-17.3411,-39.2208,76.21,89,99,8.95,BR,2021-01-16 03:11:06
487,Vicuna,-30.0319,-70.7081,59.0,88,0,2.3,CL,2021-01-16 03:11:06
488,Santa Maria,-29.6842,-53.8069,78.8,83,20,9.22,BR,2021-01-16 03:11:06
489,Kawerau,-38.1,176.7,80.01,53,12,3.0,NZ,2021-01-16 03:11:06
490,Alofi,-19.0595,-169.9187,87.8,62,75,9.22,NU,2021-01-16 03:11:06
491,Hervey Bay,-25.2986,152.8535,87.01,54,40,14.97,AU,2021-01-16 03:11:06
492,Urumqi,43.801,87.6005,-11.2,84,0,4.47,CN,2021-01-16 03:11:06
493,Olafsvik,64.8945,-23.7142,35.1,94,100,14.2,IS,2021-01-16 03:11:07
494,Honiara,-9.4333,159.95,83.1,75,100,4.56,SB,2021-01-16 03:11:07
495,Vestmanna,62.1564,-7.1664,41.0,87,75,31.07,FO,2021-01-16 03:11:07
496,Mount Gambier,-37.8333,140.7667,62.6,63,75,18.41,AU,2021-01-16 03:11:07
497,Nieuw Amsterdam,5.8833,-55.0833,77.0,93,99,11.12,SR,2021-01-16 03:11:07
498,Thunder Bay,48.4001,-89.3168,30.2,80,90,3.44,CA,2021-01-16 03:10:55
499,Oriximina,-1.7656,-55.8661,78.62,71,71,1.66,BR,2021-01-16 03:08:43
500,Lindas,60.7381,5.16,28.0,71,0,5.99,NO,2021-01-16 03:11:07
501,Ambilobe,-13.2,49.05,74.97,92,54,1.86,MG,2021-01-16 03:11:08
502,Kusti,13.1629,32.6635,64.13,28,0,12.62,SD,2021-01-16 03:11:08
503,Matadi,-5.8167,13.45,73.18,87,98,2.33,CD,2021-01-16 03:11:08
504,Oussouye,12.485,-16.5469,69.8,56,0,4.61,SN,2021-01-16 03:11:08
505,Sibolga,1.7427,98.7792,85.24,57,18,2.84,ID,2021-01-16 03:11:08
506,Carauari,-4.8828,-66.8958,74.55,96,100,1.43,BR,2021-01-16 03:11:08
507,Vangaindrano,-23.35,47.6,77.34,90,5,2.19,MG,2021-01-16 03:06:10
508,Stromness,58.965,-3.296,41.0,81,90,35.68,GB,2021-01-16 03:11:08
509,Lokosovo,61.1333,74.8167,5.16,93,100,9.82,RU,2021-01-16 03:11:08
510,Orlik,52.5178,99.825,-7.87,81,100,3.33,RU,2021-01-16 03:11:09
511,Kanniyakumari,8.0833,77.5667,79.29,80,57,19.64,IN,2021-01-16 03:11:09
512,Sorland,67.667,12.6934,39.13,80,100,13.65,NO,2021-01-16 03:11:09
513,Rio Gallegos,-51.6226,-69.2181,51.8,82,40,5.75,AR,2021-01-16 03:11:09
514,Aurora,39.7294,-104.8319,34.0,37,1,10.36,US,2021-01-16 03:07:54
515,Ahipara,-35.1667,173.1667,72.41,50,10,6.11,NZ,2021-01-16 03:11:09
516,Kirkland Lake,48.1446,-80.0377,30.2,86,100,5.46,CA,2021-01-16 03:11:09
517,Kichera,55.9375,110.0997,-10.17,80,100,4.76,RU,2021-01-16 03:11:09
518,Erdaojiang,41.7764,126.0319,6.53,82,0,2.19,CN,2021-01-16 03:11:09
519,Ballina,-28.8667,153.5667,82.4,65,75,13.8,AU,2021-01-16 03:11:09
520,Bosaso,11.2842,49.1816,71.19,77,0,1.16,SO,2021-01-16 03:11:10
521,Azuaga,38.2667,-5.6833,36.0,83,10,3.0,ES,2021-01-16 03:11:10
522,Stuttgart,48.7823,9.177,30.99,80,75,4.61,DE,2021-01-16 03:06:10
523,Meadow Lake,34.8014,-106.5436,45.0,18,1,6.91,US,2021-01-16 03:11:10
524,Tonj,7.2737,28.6822,67.06,26,58,5.35,SS,2021-01-16 03:11:10
525,Yenagoa,4.9247,6.2642,75.36,93,2,1.7,NG,2021-01-16 03:11:10
526,Puerto Madryn,-42.7692,-65.0385,62.71,66,100,23.33,AR,2021-01-16 03:06:58
527,Paamiut,61.994,-49.6678,23.54,93,94,15.26,GL,2021-01-16 03:11:10
528,Half Moon Bay,37.4636,-122.4286,59.0,76,1,11.5,US,2021-01-16 03:07:30
529,Panama City,8.9936,-79.5197,78.8,83,90,4.61,PA,2021-01-16 03:08:02
530,Gaujani,43.7333,25.7,30.99,93,90,4.61,RO,2021-01-16 03:11:10
531,Deputatskiy,69.3,139.9,-20.76,90,100,1.99,RU,2021-01-16 03:11:10
532,Belle Fourche,44.6714,-103.8522,33.01,34,75,5.75,US,2021-01-16 03:11:11
533,Naze,28.3667,129.4833,69.8,64,20,1.14,JP,2021-01-16 03:11:11
534,San Luis,-33.295,-66.3356,76.73,60,42,9.89,AR,2021-01-16 03:08:19
535,Mao,39.8885,4.2658,48.2,71,90,26.46,ES,2021-01-16 03:11:11
536,Mnogovershinnyy,53.9353,139.9242,-10.89,85,0,2.53,RU,2021-01-16 03:11:11
537,Tabasalu,59.4303,24.5331,19.99,86,90,5.75,EE,2021-01-16 03:11:11
538,Saint-Louis,16.3333,-15.0,71.76,20,100,12.66,SN,2021-01-16 03:11:11
539,Kushmurun,52.4503,64.6311,17.51,92,100,10.85,KZ,2021-01-16 03:11:11
540,Port Hardy,50.6996,-127.4199,46.4,93,40,3.44,CA,2021-01-16 03:11:11
541,Shakiso,5.75,38.9167,55.72,60,8,3.62,ET,2021-01-16 03:11:12
542,Ikungi,-5.1333,34.7667,57.85,96,10,1.25,TZ,2021-01-16 03:09:11
543,Ganzhou,28.8184,115.4327,50.99,47,63,11.16,CN,2021-01-16 03:11:12
544,Osypenko,46.9136,36.8253,21.99,25,54,8.99,UA,2021-01-16 03:11:12
545,Kudahuvadhoo,2.6708,72.8944,81.07,70,32,10.6,MV,2021-01-16 03:11:12
546,Ulladulla,-35.35,150.4667,75.99,25,0,13.8,AU,2021-01-16 03:11:12
547,Bilibino,68.0546,166.4372,-16.56,85,100,1.39,RU,2021-01-16 03:11:12
548,Tiznit,29.5833,-9.5,48.06,62,0,0.02,MA,2021-01-16 03:11:12
549,Buckeye,33.3703,-112.5838,64.0,16,0,1.99,US,2021-01-16 03:11:12
550,Bhigvan,18.3167,74.7667,75.09,50,81,6.82,IN,2021-01-16 03:11:12
551,Amol,36.4696,52.3507,50.14,61,0,1.68,IR,2021-01-16 03:11:13
552,Sikonge,-5.6333,32.7667,59.86,97,3,3.09,TZ,2021-01-16 03:11:13
553,Gamba,-2.65,10.0,76.64,86,96,7.16,GA,2021-01-16 03:11:13
554,Anadyr,64.75,177.4833,-2.0,78,75,11.18,RU,2021-01-16 03:11:13
555,Dubbo,-32.25,148.6167,75.2,23,0,17.27,AU,2021-01-16 03:11:13
556,Amatitan,20.8333,-103.7167,63.0,48,62,3.0,MX,2021-01-16 03:11:13
557,Aljezur,37.3191,-8.8033,39.99,100,0,6.38,PT,2021-01-16 03:10:38
558,Banda Aceh,5.5577,95.3222,80.8,79,40,7.16,ID,2021-01-16 03:11:13
559,Noyabrsk,63.1994,75.4507,4.89,95,100,11.97,RU,2021-01-16 03:11:13
560,Fort Nelson,58.8053,-122.7002,19.4,86,75,6.91,CA,2021-01-16 03:11:14
561,Lompoc,34.6391,-120.4579,57.2,71,95,8.25,US,2021-01-16 03:07:30
562,Seymchan,62.8833,152.4333,-28.79,83,100,1.39,RU,2021-01-16 03:11:14
563,Luganville,-15.5333,167.1667,85.73,74,100,2.51,VU,2021-01-16 03:11:14
564,Torremolinos,36.6204,-4.4998,53.6,47,0,20.71,ES,2021-01-16 03:11:14
565,Ithaca,42.4406,-76.4966,41.0,100,90,8.05,US,2021-01-16 03:09:07
566,Saint-Denis,48.9167,2.3333,33.01,86,90,1.14,FR,2021-01-16 03:11:14
567,Ixtapa,20.7,-105.2,69.01,94,90,1.83,MX,2021-01-16 03:11:14
568,Luderitz,-26.6481,15.1594,62.51,83,0,9.15,NA,2021-01-16 03:11:14
569,Bacalar,18.6667,-88.3833,71.44,94,70,4.0,MX,2021-01-16 03:11:14
570,Esterhazy,50.65,-102.0843,12.2,92,100,4.61,CA,2021-01-16 03:11:14
571,Santa Maria Del Oro,25.9333,-105.3667,50.72,40,0,5.84,MX,2021-01-16 03:11:15
572,Jackson,42.4165,-122.8345,46.99,90,75,1.72,US,2021-01-16 03:11:15
573,Qui Nhon,13.7667,109.2333,72.91,76,51,8.55,VN,2021-01-16 03:10:05
574,Lincoln,40.8,-96.667,30.2,74,90,20.71,US,2021-01-16 03:08:26
575,Mouila,-1.8685,11.0559,72.14,94,92,1.12,GA,2021-01-16 03:11:15
576,Port Macquarie,-31.4333,152.9167,84.99,26,19,1.99,AU,2021-01-16 03:11:15
577,Petrivka,46.9695,30.9591,19.4,79,75,5.88,UA,2021-01-16 03:11:15
578,Camacari,-12.6975,-38.3242,80.6,74,40,10.36,BR,2021-01-16 03:11:15
579,Ust-Kuyga,70.0167,135.6,-28.05,83,97,2.19,RU,2021-01-16 03:11:15
580,San Giovanni In Persiceto,44.64,11.1841,34.0,86,75,2.3,IT,2021-01-16 03:11:15
581,Thanh Hoa,19.8,105.7667,67.69,72,99,3.18,VN,2021-01-16 03:11:16
582,Cap-Aux-Meules,47.3821,-61.8597,30.2,80,99,9.22,CA,2021-01-16 03:10:03
583,Gulu,2.7746,32.299,71.47,40,79,4.07,UG,2021-01-16 03:11:16
584,Hami,42.8,93.45,16.3,72,0,1.86,CN,2021-01-16 03:11:16
